Pulls,Machine,DateTime
165,SL002,2019-03-14 11:00
245,SL002,2019-03-09 15:00
134,SL002,2019-03-25 04:00
162,SL002,2019-03-07 08:00
49,SL002,2019-03-28 04:00
54,SL002,2019-03-11 23:00
96,SL002,2019-03-02 23:00
105,SL002,2019-03-19 06:00
77,SL002,2019-03-15 00:00
159,SL002,2019-03-22 10:00
163,SL002,2019-03-15 18:00
295,SL002,2019-03-16 07:00
126,SL002,2019-03-01 22:00
17,SL002,2019-03-14 02:00
16,SL002,2019-03-02 08:00
74,SL002,2019-03-29 07:00
126,SL002,2019-03-29 08:00
253,SL002,2019-03-08 05:00
67,SL002,2019-03-05 04:00
152,SL002,2019-03-02 06:00
250,SL002,2019-03-21 21:00
15,SL002,2019-03-18 15:00
98,SL002,2019-03-16 20:00
249,SL002,2019-03-19 05:00
29,SL002,2019-03-29 13:00
245,SL002,2019-03-29 20:00
119,SL002,2019-03-09 02:00
49,SL002,2019-03-19 14:00
71,SL002,2019-03-21 16:00
37,SL002,2019-03-04 07:00
77,SL002,2019-03-05 05:00
256,SL002,2019-03-08 19:00
283,SL002,2019-03-06 13:00
104,SL002,2019-03-05 23:00
36,SL002,2019-03-18 22:00
46,SL002,2019-03-27 18:00
128,SL002,2019-03-04 00:00
270,SL002,2019-03-26 10:00
268,SL002,2019-03-19 11:00
224,SL002,2019-03-15 21:00
148,SL002,2019-03-11 14:00
20,SL002,2019-03-18 17:00
39,SL002,2019-03-12 13:00
119,SL002,2019-03-19 20:00
78,SL002,2019-03-06 16:00
250,SL002,2019-03-21 04:00
204,SL002,2019-03-15 08:00
91,SL002,2019-03-17 06:00
66,SL002,2019-03-10 09:00
44,SL002,2019-03-06 17:00
229,SL002,2019-03-07 23:00
292,SL002,2019-03-24 06:00
193,SL002,2019-03-15 10:00
49,SL002,2019-03-17 21:00
300,SL002,2019-03-06 03:00
102,SL002,2019-03-01 23:00
148,SL002,2019-03-03 22:00
91,SL002,2019-03-07 22:00
221,SL002,2019-03-05 15:00
47,SL002,2019-03-22 15:00
171,SL002,2019-03-18 01:00
97,SL002,2019-03-13 03:00
81,SL002,2019-03-17 18:00
80,SL002,2019-03-08 02:00
173,SL002,2019-03-24 01:00
276,SL002,2019-03-28 06:00
92,SL002,2019-03-23 10:00
70,SL002,2019-03-29 05:00
87,SL002,2019-03-10 22:00
75,SL002,2019-03-13 05:00
68,SL002,2019-03-15 02:00
82,SL002,2019-03-04 22:00
39,SL002,2019-03-10 03:00
263,SL002,2019-03-19 08:00
82,SL002,2019-03-22 00:00
263,SL002,2019-03-03 20:00
285,SL002,2019-03-29 00:00
45,SL002,2019-03-05 06:00
160,SL002,2019-03-04 13:00
9,SL002,2019-03-13 01:00
41,SL002,2019-03-08 12:00
125,SL002,2019-03-13 14:00
150,SL002,2019-03-22 03:00
203,SL002,2019-03-22 16:00
112,SL002,2019-03-23 02:00
1,SL002,2019-03-18 00:00
146,SL002,2019-03-22 18:00
41,SL002,2019-03-28 14:00
157,SL002,2019-03-28 13:00
194,SL002,2019-03-29 03:00
51,SL002,2019-03-07 09:00
219,SL002,2019-03-23 12:00
241,SL002,2019-03-13 08:00
155,SL002,2019-03-29 17:00
134,SL002,2019-03-07 02:00
159,SL002,2019-03-03 04:00
272,SL002,2019-03-29 09:00
188,SL002,2019-03-05 08:00
121,SL002,2019-03-02 19:00
259,SL002,2019-03-07 03:00
236,SL002,2019-03-10 07:00
130,SL002,2019-03-06 02:00
16,SL002,2019-03-16 02:00
221,SL002,2019-03-11 15:00
107,SL002,2019-03-09 07:00
34,SL002,2019-03-29 12:00
64,SL002,2019-03-04 17:00
191,SL002,2019-03-12 17:00
262,SL002,2019-03-02 10:00
148,SL002,2019-03-01 03:00
286,SL002,2019-03-24 17:00
157,SL002,2019-03-12 21:00
269,SL002,2019-03-22 20:00
76,SL002,2019-03-15 14:00
96,SL002,2019-03-03 08:00
128,SL002,2019-03-08 08:00
245,SL002,2019-03-25 23:00
196,SL002,2019-03-15 07:00
262,SL002,2019-03-15 09:00
7,SL002,2019-03-16 10:00
136,SL002,2019-03-10 05:00
265,SL002,2019-03-24 23:00
194,SL002,2019-03-26 17:00
98,SL002,2019-03-03 18:00
81,SL002,2019-03-01 04:00
81,SL002,2019-03-13 00:00
285,SL002,2019-03-10 08:00
96,SL002,2019-03-07 10:00
84,SL002,2019-03-27 12:00
193,SL002,2019-03-11 03:00
7,SL002,2019-03-22 07:00
215,SL002,2019-03-20 10:00
19,SL002,2019-03-29 16:00
165,SL002,2019-03-03 12:00
210,SL002,2019-03-16 13:00
91,SL002,2019-03-20 07:00
283,SL002,2019-03-26 03:00
182,SL002,2019-03-04 21:00
294,SL002,2019-03-02 07:00
99,SL002,2019-03-01 17:00
168,SL002,2019-03-21 09:00
169,SL002,2019-03-03 10:00
152,SL002,2019-03-03 03:00
2,SL002,2019-03-24 08:00
241,SL002,2019-03-29 04:00
279,SL002,2019-03-06 07:00
241,SL002,2019-03-03 00:00
252,SL002,2019-03-24 05:00
230,SL002,2019-03-04 20:00
184,SL002,2019-03-11 10:00
294,SL002,2019-03-25 02:00
206,SL002,2019-03-19 04:00
283,SL002,2019-03-14 09:00
193,SL002,2019-03-05 22:00
204,SL002,2019-03-16 21:00
232,SL002,2019-03-22 09:00
161,SL002,2019-03-06 22:00
150,SL002,2019-03-19 19:00
174,SL002,2019-03-12 05:00
102,SL002,2019-03-25 13:00
278,SL002,2019-03-08 23:00
118,SL002,2019-03-02 17:00
170,SL002,2019-03-16 04:00
73,SL002,2019-03-10 20:00
174,SL002,2019-03-25 10:00
208,SL002,2019-03-06 05:00
127,SL002,2019-03-12 12:00
292,SL002,2019-03-28 07:00
61,SL002,2019-03-10 17:00
222,SL002,2019-03-21 15:00
40,SL002,2019-03-05 16:00
225,SL002,2019-03-18 19:00
182,SL002,2019-03-29 23:00
0,SL002,2019-03-04 15:00
66,SL002,2019-03-24 19:00
68,SL002,2019-03-18 05:00
7,SL002,2019-03-13 06:00
234,SL002,2019-03-26 09:00
254,SL002,2019-03-02 04:00
70,SL002,2019-03-27 08:00
149,SL002,2019-03-02 15:00
56,SL002,2019-03-18 04:00
119,SL002,2019-03-18 10:00
161,SL002,2019-03-02 21:00
19,SL002,2019-03-15 11:00
126,SL002,2019-03-03 19:00
225,SL002,2019-03-22 01:00
154,SL002,2019-03-02 00:00
85,SL002,2019-03-28 02:00
174,SL002,2019-03-15 06:00
43,SL002,2019-03-17 22:00
276,SL002,2019-03-17 17:00
80,SL002,2019-03-09 04:00
128,SL002,2019-03-16 05:00
232,SL002,2019-03-22 22:00
40,SL002,2019-03-23 23:00
251,SL002,2019-03-08 00:00
62,SL002,2019-03-18 02:00
164,SL002,2019-03-07 14:00
154,SL002,2019-03-17 01:00
142,SL002,2019-03-03 14:00
294,SL002,2019-03-03 07:00
61,SL002,2019-03-19 00:00
42,SL002,2019-03-09 23:00
235,SL002,2019-03-18 16:00
254,SL002,2019-03-09 19:00
54,SL002,2019-03-24 00:00
11,SL002,2019-03-20 05:00
180,SL002,2019-03-26 01:00
89,SL002,2019-03-06 20:00
6,SL002,2019-03-27 23:00
90,SL002,2019-03-26 05:00
154,SL002,2019-03-11 22:00
49,SL002,2019-03-09 17:00
109,SL002,2019-03-05 01:00
28,SL002,2019-03-25 14:00
47,SL002,2019-03-03 17:00
166,SL002,2019-03-21 02:00
149,SL002,2019-03-17 02:00
117,SL002,2019-03-12 09:00
222,SL002,2019-03-10 18:00
142,SL002,2019-03-13 16:00
150,SL002,2019-03-02 20:00
211,SL002,2019-03-17 09:00
246,SL002,2019-03-23 11:00
63,SL002,2019-03-22 11:00
29,SL002,2019-03-28 11:00
272,SL002,2019-03-18 13:00
192,SL002,2019-03-08 07:00
0,SL002,2019-03-11 20:00
124,SL002,2019-03-07 16:00
248,SL002,2019-03-10 19:00
161,SL002,2019-03-06 08:00
28,SL002,2019-03-10 21:00
31,SL002,2019-03-18 12:00
232,SL002,2019-03-28 01:00
114,SL002,2019-03-04 11:00
265,SL002,2019-03-26 19:00
199,SL002,2019-03-25 17:00
215,SL002,2019-03-09 00:00
295,SL002,2019-03-05 21:00
84,SL002,2019-03-28 21:00
242,SL002,2019-03-01 15:00
207,SL002,2019-03-07 20:00
88,SL002,2019-03-05 00:00
115,SL002,2019-03-08 04:00
292,SL002,2019-03-20 03:00
232,SL002,2019-03-19 17:00
12,SL002,2019-03-13 22:00
176,SL002,2019-03-16 03:00
50,SL002,2019-03-28 22:00
176,SL002,2019-03-22 05:00
16,SL002,2019-03-26 16:00
11,SL002,2019-03-27 09:00
273,SL002,2019-03-19 03:00
23,SL002,2019-03-23 20:00
11,SL002,2019-03-24 20:00
141,SL002,2019-03-01 12:00
260,SL002,2019-03-14 22:00
199,SL002,2019-03-17 07:00
136,SL002,2019-03-24 21:00
180,SL002,2019-03-04 08:00
285,SL002,2019-03-28 20:00
106,SL002,2019-03-23 18:00
274,SL002,2019-03-04 02:00
77,SL002,2019-03-13 20:00
23,SL002,2019-03-24 02:00
107,SL002,2019-03-16 19:00
99,SL002,2019-03-16 23:00
176,SL002,2019-03-14 00:00
261,SL002,2019-03-05 03:00
86,SL002,2019-03-24 14:00
104,SL002,2019-03-01 09:00
82,SL002,2019-03-05 07:00
184,SL002,2019-03-01 07:00
270,SL002,2019-03-17 03:00
210,SL002,2019-03-13 02:00
276,SL002,2019-03-09 16:00
192,SL002,2019-03-26 13:00
144,SL002,2019-03-14 21:00
1,SL002,2019-03-16 00:00
169,SL002,2019-03-05 12:00
60,SL002,2019-03-03 01:00
221,SL002,2019-03-04 06:00
169,SL002,2019-03-26 21:00
218,SL002,2019-03-14 08:00
24,SL002,2019-03-13 13:00
261,SL002,2019-03-06 18:00
105,SL002,2019-03-17 14:00
186,SL002,2019-03-25 01:00
192,SL002,2019-03-12 01:00
99,SL002,2019-03-21 17:00
220,SL002,2019-03-05 02:00
238,SL002,2019-03-14 04:00
21,SL002,2019-03-24 16:00
151,SL002,2019-03-06 10:00
123,SL002,2019-03-10 10:00
207,SL002,2019-03-20 15:00
85,SL002,2019-03-01 05:00
300,SL002,2019-03-22 13:00
188,SL002,2019-03-16 09:00
55,SL002,2019-03-17 04:00
235,SL002,2019-03-27 16:00
280,SL002,2019-03-27 01:00
146,SL002,2019-03-04 19:00
235,SL002,2019-03-09 10:00
193,SL002,2019-03-01 16:00
96,SL002,2019-03-07 19:00
191,SL002,2019-03-16 11:00
273,SL002,2019-03-24 13:00
144,SL002,2019-03-22 19:00
248,SL002,2019-03-16 06:00
231,SL002,2019-03-16 08:00
187,SL002,2019-03-06 15:00
215,SL002,2019-03-04 12:00
229,SL002,2019-03-08 10:00
82,SL002,2019-03-10 16:00
292,SL002,2019-03-03 23:00
175,SL002,2019-03-26 18:00
23,SL002,2019-03-25 05:00
236,SL002,2019-03-26 00:00
145,SL002,2019-03-10 15:00
104,SL002,2019-03-24 04:00
226,SL002,2019-03-25 15:00
119,SL002,2019-03-15 19:00
187,SL002,2019-03-08 01:00
132,SL002,2019-03-25 06:00
174,SL002,2019-03-28 00:00
186,SL002,2019-03-22 23:00
109,SL002,2019-03-01 13:00
202,SL002,2019-03-28 09:00
37,SL002,2019-03-24 15:00
9,SL002,2019-03-15 22:00
124,SL002,2019-03-29 01:00
116,SL002,2019-03-09 13:00
117,SL002,2019-03-20 01:00
226,SL002,2019-03-17 10:00
247,SL002,2019-03-26 08:00
283,SL002,2019-03-12 06:00
115,SL002,2019-03-13 19:00
131,SL002,2019-03-16 18:00
71,SL002,2019-03-19 13:00
32,SL002,2019-03-18 07:00
169,SL002,2019-03-08 09:00
134,SL002,2019-03-26 07:00
61,SL002,2019-03-14 13:00
67,SL002,2019-03-23 14:00
133,SL002,2019-03-17 13:00
222,SL002,2019-03-08 13:00
143,SL002,2019-03-20 02:00
127,SL002,2019-03-08 20:00
234,SL002,2019-03-29 21:00
252,SL002,2019-03-24 12:00
245,SL002,2019-03-28 08:00
242,SL002,2019-03-02 14:00
100,SL002,2019-03-02 16:00
148,SL002,2019-03-14 15:00
257,SL002,2019-03-24 18:00
279,SL002,2019-03-13 17:00
89,SL002,2019-03-10 00:00
18,SL002,2019-03-28 18:00
200,SL002,2019-03-09 05:00
252,SL002,2019-03-04 23:00
182,SL002,2019-03-29 15:00
179,SL002,2019-03-13 15:00
167,SL002,2019-03-01 01:00
80,SL002,2019-03-26 14:00
48,SL002,2019-03-12 02:00
204,SL002,2019-03-15 05:00
173,SL002,2019-03-28 19:00
168,SL002,2019-03-20 19:00
287,SL002,2019-03-04 01:00
83,SL002,2019-03-03 09:00
35,SL002,2019-03-16 22:00
60,SL002,2019-03-21 12:00
101,SL002,2019-03-20 08:00
79,SL002,2019-03-07 12:00
146,SL002,2019-03-20 00:00
263,SL002,2019-03-11 16:00
3,SL002,2019-03-28 10:00
145,SL002,2019-03-23 07:00
135,SL002,2019-03-22 02:00
54,SL002,2019-03-07 05:00
110,SL002,2019-03-11 12:00
297,SL002,2019-03-14 01:00
199,SL002,2019-03-21 13:00
69,SL002,2019-03-12 07:00
8,SL002,2019-03-24 09:00
76,SL002,2019-03-26 06:00
14,SL002,2019-03-21 22:00
32,SL002,2019-03-26 11:00
256,SL002,2019-03-06 11:00
77,SL002,2019-03-07 06:00
110,SL002,2019-03-21 07:00
88,SL002,2019-03-20 11:00
295,SL002,2019-03-09 14:00
208,SL002,2019-03-21 08:00
143,SL002,2019-03-16 15:00
136,SL002,2019-03-06 21:00
227,SL002,2019-03-20 16:00
196,SL002,2019-03-15 15:00
87,SL002,2019-03-08 14:00
285,SL002,2019-03-23 19:00
222,SL002,2019-03-26 02:00
262,SL002,2019-03-20 21:00
56,SL002,2019-03-05 17:00
117,SL002,2019-03-27 07:00
4,SL002,2019-03-03 21:00
55,SL002,2019-03-15 04:00
228,SL002,2019-03-05 14:00
37,SL002,2019-03-25 19:00
279,SL002,2019-03-02 01:00
13,SL002,2019-03-18 23:00
294,SL002,2019-03-18 08:00
50,SL002,2019-03-28 23:00
77,SL002,2019-03-11 11:00
29,SL002,2019-03-10 23:00
186,SL002,2019-03-08 06:00
223,SL002,2019-03-12 10:00
277,SL002,2019-03-20 06:00
178,SL002,2019-03-24 11:00
190,SL002,2019-03-04 09:00
278,SL002,2019-03-29 22:00
34,SL002,2019-03-21 20:00
27,SL002,2019-03-15 12:00
240,SL002,2019-03-09 06:00
44,SL002,2019-03-09 09:00
239,SL002,2019-03-11 04:00
192,SL002,2019-03-11 21:00
289,SL002,2019-03-27 14:00
154,SL002,2019-03-27 00:00
84,SL002,2019-03-29 02:00
4,SL002,2019-03-19 02:00
89,SL002,2019-03-27 10:00
64,SL002,2019-03-12 22:00
28,SL002,2019-03-02 12:00
71,SL002,2019-03-19 16:00
261,SL002,2019-03-08 11:00
240,SL002,2019-03-07 01:00
46,SL002,2019-03-09 20:00
282,SL002,2019-03-02 05:00
265,SL002,2019-03-27 03:00
8,SL002,2019-03-27 06:00
151,SL002,2019-03-14 19:00
274,SL002,2019-03-11 13:00
189,SL002,2019-03-21 18:00
169,SL002,2019-03-25 08:00
261,SL002,2019-03-14 03:00
217,SL002,2019-03-26 15:00
265,SL002,2019-03-14 18:00
205,SL002,2019-03-17 23:00
66,SL002,2019-03-07 21:00
206,SL002,2019-03-14 20:00
82,SL002,2019-03-29 14:00
31,SL002,2019-03-21 19:00
162,SL002,2019-03-11 17:00
253,SL002,2019-03-15 16:00
186,SL002,2019-03-16 16:00
189,SL002,2019-03-12 00:00
135,SL002,2019-03-06 09:00
252,SL002,2019-03-22 17:00
203,SL002,2019-03-11 18:00
212,SL002,2019-03-21 23:00
93,SL002,2019-03-29 10:00
189,SL002,2019-03-15 17:00
272,SL002,2019-03-12 16:00
109,SL002,2019-03-10 04:00
215,SL002,2019-03-23 03:00
48,SL002,2019-03-27 21:00
141,SL002,2019-03-18 21:00
171,SL002,2019-03-20 12:00
52,SL002,2019-03-20 20:00
99,SL002,2019-03-21 10:00
239,SL002,2019-03-01 10:00
123,SL002,2019-03-12 20:00
44,SL002,2019-03-07 07:00
54,SL002,2019-03-19 09:00
221,SL002,2019-03-25 16:00
155,SL002,2019-03-17 19:00
155,SL002,2019-03-20 04:00
158,SL002,2019-03-22 21:00
251,SL002,2019-03-23 22:00
37,SL002,2019-03-19 15:00
10,SL002,2019-03-26 04:00
44,SL002,2019-03-14 16:00
96,SL002,2019-03-01 18:00
290,SL002,2019-03-26 20:00
47,SL002,2019-03-25 07:00
150,SL002,2019-03-15 20:00
259,SL002,2019-03-21 05:00
266,SL002,2019-03-12 03:00
80,SL002,2019-03-28 15:00
289,SL002,2019-03-19 22:00
174,SL002,2019-03-24 10:00
248,SL002,2019-03-05 20:00
87,SL002,2019-03-19 21:00
135,SL002,2019-03-15 01:00
171,SL002,2019-03-12 04:00
292,SL002,2019-03-03 15:00
153,SL002,2019-03-02 03:00
174,SL002,2019-03-14 14:00
1,SL002,2019-03-11 02:00
228,SL002,2019-03-05 09:00
45,SL002,2019-03-15 03:00
156,SL002,2019-03-27 13:00
217,SL002,2019-03-29 11:00
215,SL002,2019-03-29 19:00
135,SL002,2019-03-12 11:00
252,SL002,2019-03-01 06:00
53,SL002,2019-03-27 17:00
251,SL002,2019-03-28 17:00
172,SL002,2019-03-07 00:00
36,SL002,2019-03-03 06:00
175,SL002,2019-03-09 22:00
239,SL002,2019-03-30 00:00
173,SL002,2019-03-07 13:00
234,SL002,2019-03-25 12:00
135,SL002,2019-03-27 05:00
38,SL002,2019-03-06 06:00
221,SL002,2019-03-20 14:00
72,SL002,2019-03-16 01:00
108,SL002,2019-03-08 18:00
97,SL002,2019-03-12 19:00
19,SL002,2019-03-09 08:00
281,SL002,2019-03-11 06:00
159,SL002,2019-03-06 23:00
280,SL002,2019-03-06 19:00
246,SL002,2019-03-04 03:00
83,SL002,2019-03-07 15:00
128,SL002,2019-03-29 18:00
267,SL002,2019-03-14 06:00
247,SL002,2019-03-18 11:00
164,SL002,2019-03-04 16:00
276,SL002,2019-03-14 10:00
120,SL002,2019-03-22 12:00
217,SL002,2019-03-13 11:00
107,SL002,2019-03-06 12:00
76,SL002,2019-03-13 10:00
299,SL002,2019-03-11 08:00
7,SL002,2019-03-22 08:00
280,SL002,2019-03-04 05:00
234,SL002,2019-03-24 22:00
149,SL002,2019-03-23 16:00
138,SL002,2019-03-06 14:00
156,SL002,2019-03-21 06:00
119,SL002,2019-03-23 00:00
224,SL002,2019-03-07 04:00
151,SL002,2019-03-13 04:00
81,SL002,2019-03-23 13:00
152,SL002,2019-03-17 12:00
0,SL002,2019-03-17 20:00
63,SL002,2019-03-07 11:00
295,SL002,2019-03-19 18:00
50,SL002,2019-03-01 19:00
109,SL002,2019-03-11 05:00
149,SL002,2019-03-18 20:00
100,SL002,2019-03-07 17:00
202,SL002,2019-03-04 10:00
40,SL002,2019-03-12 14:00
34,SL002,2019-03-24 07:00
23,SL002,2019-03-02 22:00
66,SL002,2019-03-27 11:00
198,SL002,2019-03-20 13:00
66,SL002,2019-03-19 01:00
49,SL002,2019-03-18 14:00
212,SL002,2019-03-09 21:00
244,SL002,2019-03-16 12:00
8,SL002,2019-03-21 03:00
299,SL002,2019-03-26 12:00
23,SL002,2019-03-13 18:00
71,SL002,2019-03-17 18:00
162,SL003,2019-03-14 11:00
196,SL003,2019-03-28 00:00
277,SL003,2019-03-23 18:00
110,SL003,2019-03-15 03:00
151,SL003,2019-03-21 20:00
113,SL003,2019-03-02 07:00
65,SL003,2019-03-13 09:00
146,SL003,2019-03-05 07:00
97,SL003,2019-03-09 22:00
114,SL003,2019-03-16 21:00
49,SL003,2019-03-12 15:00
92,SL003,2019-03-11 11:00
253,SL003,2019-03-13 07:00
272,SL003,2019-03-25 05:00
256,SL003,2019-03-03 22:00
192,SL003,2019-03-19 22:00
82,SL003,2019-03-13 19:00
83,SL003,2019-03-17 21:00
274,SL003,2019-03-05 01:00
156,SL003,2019-03-03 02:00
200,SL003,2019-03-07 08:00
32,SL003,2019-03-11 02:00
158,SL003,2019-03-04 15:00
241,SL003,2019-03-28 13:00
118,SL003,2019-03-03 10:00
214,SL003,2019-03-01 13:00
220,SL003,2019-03-01 17:00
79,SL003,2019-03-14 14:00
272,SL003,2019-03-29 18:00
233,SL003,2019-03-23 17:00
118,SL003,2019-03-12 20:00
142,SL003,2019-03-02 09:00
14,SL003,2019-03-01 21:00
274,SL003,2019-03-06 09:00
149,SL003,2019-03-20 01:00
85,SL003,2019-03-26 10:00
204,SL003,2019-03-02 14:00
56,SL003,2019-03-10 01:00
234,SL003,2019-03-22 12:00
264,SL003,2019-03-05 13:00
187,SL003,2019-03-13 22:00
125,SL003,2019-03-10 18:00
107,SL003,2019-03-26 01:00
115,SL003,2019-03-27 21:00
34,SL003,2019-03-13 13:00
255,SL003,2019-03-06 18:00
107,SL003,2019-03-20 07:00
89,SL003,2019-03-05 10:00
218,SL003,2019-03-14 12:00
155,SL003,2019-03-02 00:00
32,SL003,2019-03-10 07:00
123,SL003,2019-03-01 20:00
189,SL003,2019-03-04 09:00
124,SL003,2019-03-29 19:00
43,SL003,2019-03-17 14:00
51,SL003,2019-03-18 17:00
300,SL003,2019-03-17 06:00
61,SL003,2019-03-19 17:00
202,SL003,2019-03-18 14:00
220,SL003,2019-03-04 13:00
241,SL003,2019-03-28 22:00
238,SL003,2019-03-02 16:00
148,SL003,2019-03-10 09:00
18,SL003,2019-03-14 06:00
298,SL003,2019-03-27 12:00
255,SL003,2019-03-13 02:00
225,SL003,2019-03-01 06:00
35,SL003,2019-03-29 17:00
2,SL003,2019-03-01 09:00
13,SL003,2019-03-14 02:00
161,SL003,2019-03-03 12:00
16,SL003,2019-03-08 09:00
57,SL003,2019-03-26 20:00
175,SL003,2019-03-15 05:00
257,SL003,2019-03-24 15:00
176,SL003,2019-03-20 14:00
133,SL003,2019-03-24 04:00
1,SL003,2019-03-29 03:00
148,SL003,2019-03-21 14:00
200,SL003,2019-03-23 00:00
200,SL003,2019-03-11 16:00
28,SL003,2019-03-15 22:00
180,SL003,2019-03-12 13:00
96,SL003,2019-03-27 08:00
258,SL003,2019-03-22 01:00
249,SL003,2019-03-19 06:00
252,SL003,2019-03-05 16:00
192,SL003,2019-03-24 14:00
191,SL003,2019-03-02 22:00
131,SL003,2019-03-07 01:00
88,SL003,2019-03-28 03:00
288,SL003,2019-03-08 02:00
293,SL003,2019-03-26 21:00
100,SL003,2019-03-22 23:00
227,SL003,2019-03-09 08:00
278,SL003,2019-03-25 22:00
242,SL003,2019-03-27 18:00
22,SL003,2019-03-29 14:00
182,SL003,2019-03-11 21:00
5,SL003,2019-03-11 20:00
15,SL003,2019-03-07 23:00
32,SL003,2019-03-19 08:00
156,SL003,2019-03-10 13:00
211,SL003,2019-03-16 00:00
230,SL003,2019-03-20 20:00
56,SL003,2019-03-20 13:00
222,SL003,2019-03-24 17:00
18,SL003,2019-03-18 23:00
183,SL003,2019-03-07 04:00
177,SL003,2019-03-05 00:00
120,SL003,2019-03-09 10:00
80,SL003,2019-03-08 16:00
14,SL003,2019-03-09 15:00
156,SL003,2019-03-25 12:00
99,SL003,2019-03-04 10:00
135,SL003,2019-03-10 05:00
96,SL003,2019-03-08 01:00
180,SL003,2019-03-10 17:00
271,SL003,2019-03-12 04:00
274,SL003,2019-03-25 20:00
49,SL003,2019-03-23 10:00
158,SL003,2019-03-13 20:00
237,SL003,2019-03-28 08:00
275,SL003,2019-03-18 21:00
134,SL003,2019-03-29 04:00
291,SL003,2019-03-28 12:00
1,SL003,2019-03-15 13:00
71,SL003,2019-03-27 17:00
22,SL003,2019-03-12 09:00
24,SL003,2019-03-01 05:00
285,SL003,2019-03-28 11:00
52,SL003,2019-03-23 02:00
89,SL003,2019-03-17 15:00
197,SL003,2019-03-16 23:00
98,SL003,2019-03-28 05:00
289,SL003,2019-03-21 09:00
95,SL003,2019-03-24 22:00
193,SL003,2019-03-28 04:00
269,SL003,2019-03-28 16:00
241,SL003,2019-03-21 00:00
100,SL003,2019-03-21 02:00
38,SL003,2019-03-25 17:00
147,SL003,2019-03-08 05:00
7,SL003,2019-03-03 19:00
166,SL003,2019-03-13 17:00
139,SL003,2019-03-20 16:00
83,SL003,2019-03-18 16:00
276,SL003,2019-03-10 00:00
87,SL003,2019-03-19 02:00
133,SL003,2019-03-02 15:00
271,SL003,2019-03-18 05:00
283,SL003,2019-03-10 20:00
74,SL003,2019-03-13 10:00
158,SL003,2019-03-10 08:00
155,SL003,2019-03-08 12:00
176,SL003,2019-03-06 05:00
179,SL003,2019-03-22 21:00
71,SL003,2019-03-06 13:00
61,SL003,2019-03-10 11:00
111,SL003,2019-03-16 12:00
1,SL003,2019-03-18 01:00
118,SL003,2019-03-09 20:00
289,SL003,2019-03-17 22:00
122,SL003,2019-03-12 06:00
193,SL003,2019-03-06 03:00
57,SL003,2019-03-11 13:00
126,SL003,2019-03-29 23:00
48,SL003,2019-03-26 11:00
249,SL003,2019-03-13 14:00
132,SL003,2019-03-02 06:00
79,SL003,2019-03-02 21:00
217,SL003,2019-03-29 05:00
271,SL003,2019-03-16 19:00
229,SL003,2019-03-23 13:00
47,SL003,2019-03-22 07:00
92,SL003,2019-03-29 13:00
18,SL003,2019-03-16 07:00
101,SL003,2019-03-11 01:00
67,SL003,2019-03-23 14:00
144,SL003,2019-03-23 19:00
270,SL003,2019-03-01 15:00
298,SL003,2019-03-27 01:00
174,SL003,2019-03-27 16:00
25,SL003,2019-03-21 12:00
66,SL003,2019-03-18 18:00
183,SL003,2019-03-13 04:00
121,SL003,2019-03-29 22:00
123,SL003,2019-03-25 19:00
113,SL003,2019-03-08 21:00
52,SL003,2019-03-22 08:00
37,SL003,2019-03-13 18:00
84,SL003,2019-03-03 17:00
59,SL003,2019-03-15 19:00
202,SL003,2019-03-19 01:00
292,SL003,2019-03-23 23:00
135,SL003,2019-03-20 17:00
252,SL003,2019-03-11 10:00
246,SL003,2019-03-14 08:00
293,SL003,2019-03-23 21:00
153,SL003,2019-03-15 01:00
132,SL003,2019-03-17 04:00
71,SL003,2019-03-13 16:00
1,SL003,2019-03-02 17:00
213,SL003,2019-03-08 00:00
215,SL003,2019-03-22 09:00
187,SL003,2019-03-25 00:00
64,SL003,2019-03-17 12:00
100,SL003,2019-03-01 23:00
72,SL003,2019-03-10 12:00
38,SL003,2019-03-24 02:00
27,SL003,2019-03-22 13:00
77,SL003,2019-03-19 23:00
150,SL003,2019-03-16 04:00
136,SL003,2019-03-04 20:00
271,SL003,2019-03-23 01:00
71,SL003,2019-03-27 03:00
129,SL003,2019-03-13 11:00
22,SL003,2019-03-11 22:00
43,SL003,2019-03-06 06:00
94,SL003,2019-03-07 17:00
250,SL003,2019-03-28 14:00
92,SL003,2019-03-12 22:00
73,SL003,2019-03-25 23:00
279,SL003,2019-03-25 03:00
145,SL003,2019-03-07 02:00
63,SL003,2019-03-27 23:00
43,SL003,2019-03-19 13:00
212,SL003,2019-03-08 17:00
77,SL003,2019-03-27 20:00
149,SL003,2019-03-14 10:00
111,SL003,2019-03-21 17:00
224,SL003,2019-03-29 09:00
43,SL003,2019-03-17 11:00
125,SL003,2019-03-19 03:00
99,SL003,2019-03-12 19:00
201,SL003,2019-03-16 01:00
92,SL003,2019-03-10 15:00
114,SL003,2019-03-18 04:00
252,SL003,2019-03-09 18:00
129,SL003,2019-03-17 03:00
192,SL003,2019-03-20 21:00
83,SL003,2019-03-28 01:00
124,SL003,2019-03-11 15:00
190,SL003,2019-03-05 06:00
27,SL003,2019-03-06 02:00
21,SL003,2019-03-18 13:00
284,SL003,2019-03-25 16:00
144,SL003,2019-03-21 19:00
225,SL003,2019-03-12 10:00
46,SL003,2019-03-01 08:00
27,SL003,2019-03-17 10:00
